Unnamed: 0,Județ,administrare,Localitate,Altitudine (m),populatie,Latitudine N,Longitudine E,Cea mai apropiată stație,Distanța (km),special,auto,turism
2152.0,Timiș,comuna,Traian Vuia,151,2130.0,45.7997308,22.0678671,LUGOJ,17.6,,MASINI,
1866.0,Timiș,comuna,Uivar,79,2471.0,45.6583823,20.9063609,JIMBOLIA,21.5,,MASINI,
2916.0,Timiș,comuna,Vălcani,76,1225.0,46.0026055,20.4003697,SANNICOLAU MARE,17.4,,MASINI,
604.0,Timiș,comuna,Variaș,94,5293.0,46.0117982,20.9613727,SANNICOLAU MARE,28.5,,MASINI,
1873.0,Timiș,comuna,Victor Vlad Delamarina,143,2467.0,45.6412415,21.8963424,LUGOJ,5.5,,MASINI,
1989.0,Timiș,comuna,Voiteg,84,2309.0,45.4688908,21.2391696,BANLOC,11.6,,MASINI,
245.0,Tulcea,oraș,Babadag,26,9213.0,44.891874,28.7160047620608,JURILOVCA,18.8,MARE,MASINI,
916.0,Tulcea,comuna,Baia,8,4161.0,44.7232529,28.6778489,JURILOVCA,16.4,MARE,MASINI,
2625.0,Tulcea,comuna,Beidaud,64,1599.0,44.7120365,28.5847658,CORUGEA,19.7,MARE,MASINI,
2713.0,Tulcea,comuna,Beștepe,9,1510.0,45.0926339,29.015554,MAHMUDIA,5.8,MARE,MASINI,
3156.0,Tulcea,comuna,C.A. Rosetti,2,636.0,45.2934785,29.5682453,SULINA,19.2,MARE,MASINI,
3202.0,Tulcea,localitate,Caraorman,1,227.0,45.0773959491294,29.3966244196216,GORGOVA,21.1,MARE,MASINI,
2139.0,Tulcea,comuna,Carcaliu,27,2136.0,45.1868804,28.1486955,BRAILA,18.1,MARE,MASINI,
1798.0,Tulcea,comuna,Casimcea,134,2555.0,44.7139884,28.379287,CORUGEA,4.0,MARE,MASINI,
2165.0,Tulcea,comuna,Ceamurlia De Jos,3,2122.0,44.7381367,28.7274162,JURILOVCA,12.2,MARE,MASINI,
3167.0,Tulcea,comuna,Ceatalchioi,2,531.0,45.288554,28.7936599,TULCEA,12.8,MARE,MASINI,
1480.0,Tulcea,comuna,Cerna,51,3051.0,45.0795508,28.3001771,BRAILA,34.7,MARE,MASINI,
2516.0,Tulcea,comuna,Chilia Veche,8,1728.0,45.4141658,29.2891938,GORGOVA,27.6,MARE,MASINI,
2518.0,Tulcea,comuna,Ciucurova,129,1725.0,44.9127091,28.4814719,CORUGEA,22.8,MARE,MASINI,
2991.0,Tulcea,comuna,Crișan,6,1092.0,45.1735502,29.389012,GORGOVA,17.2,MARE,MASINI,
2484.0,Tulcea,comuna,Dăeni,30,1772.0,44.8444502,28.127823,CORUGEA,20.6,MARE,MASINI,
2926.0,Tulcea,comuna,Dorobanțu,74,1202.0,44.9591339,28.2872066,CORUGEA,25.2,MARE,MASINI,
1231.0,Tulcea,comuna,Frecăței,58,3415.0,45.1070698,28.6591848,TULCEA,12.8,MARE,MASINI,
760.0,Tulcea,comuna,Greci,36,4692.0,45.1901029,28.2329559,BRAILA,23.9,MARE,MASINI,
2886.0,Tulcea,comuna,Grindu,4,1271.0,45.4071019,28.2012984,GALATI,16.7,MARE,MASINI,
2840.0,Tulcea,comuna,Hamcearca,85,1334.0,45.1167276,28.3940795,TULCEA,31.9,MARE,MASINI,
2898.0,Tulcea,comuna,Horia,57,1256.0,45.0267965,28.4522336,TULCEA,31.3,MARE,MASINI,
2964.0,Tulcea,comuna,I.C.Brătianu,5,1143.0,45.4064805,28.0533244,GALATI,10.8,MARE,MASINI,
836.0,Tulcea,oraș,Isaccea,19,4408.0,45.2721887,28.4571456,TULCEA,28.6,MARE,MASINI,
2492.0,Tulcea,comuna,Izvoarele,62,1760.0,45.0380072,28.5359913,TULCEA,25.2,MARE,MASINI,
730.0,Tulcea,comuna,Jijila,23,4834.0,45.3051589,28.1493568,BRAILA,16.0,MARE,MASINI,
1096.0,Tulcea,comuna,Jurilovca,23,3694.0,44.7592842,28.8742061,JURILOVCA,0.8,MARE,MASINI,
1168.0,Tulcea,comuna,Luncavița,23,3536.0,45.2869476,28.2770471,BRAILA,25.6,MARE,MASINI,
352.0,Tulcea,oraș,Măcin,27,7248.0,45.247359,28.1341543,BRAILA,14.6,MARE,MASINI,
2118.0,Tulcea,comuna,Mahmudia,20,2163.0,45.0860739,29.0875986,MAHMUDIA,0.3,MARE,MASINI,
3117.0,Tulcea,comuna,Maliuc,5,813.0,45.1770077,29.1098642,GORGOVA,4.8,MARE,MASINI,
2047.0,Tulcea,comuna,Mihai Bravu,27,2245.0,44.9480057,28.6570236,JURILOVCA,26.6,MARE,MASINI,
1691.0,Tulcea,comuna,Mihail Kogălniceanu,24,2736.0,45.0393221,28.7366035,TULCEA,15.5,MARE,MASINI,
3186.0,Tulcea,localitate,Mila 23,3,442.0,45.2290813107817,29.2454826834863,GORGOVA,8.0,MARE,MASINI,
1550.0,Tulcea,comuna,Murighiol,7,2959.0,45.037097,29.1660355,MAHMUDIA,8.0,MARE,MASINI,
2173.0,Tulcea,comuna,Nalbant,55,2113.0,45.0478016,28.6161725,TULCEA,19.7,MARE,MASINI,
1055.0,Tulcea,comuna,Niculițel,94,3774.0,45.1833192,28.4779057,TULCEA,24.8,MARE,MASINI,
1743.0,Tulcea,comuna,Nufăru,11,2644.0,45.150433,28.9203166,TULCEA,10.3,MARE,MASINI,
2489.0,Tulcea,comuna,Ostrov,49,1764.0,44.9199838,28.1492806,CORUGEA,25.4,MARE,MASINI,
3220.0,Tulcea,obiectiv,Pădurea Letea,2,,45.3131097971688,29.5271135862947,SULINA,22.9,MARE,MASINI,
3175.0,Tulcea,comuna,Pardina,2,489.0,45.3064322,28.9569324,TULCEA,19.6,MARE,MASINI,
2748.0,Tulcea,comuna,Peceneaga,28,1465.0,45.0084884,28.1487232,BRAILA,33.1,MARE,MASINI,
626.0,Tulcea,comuna,Sarichioi,27,5226.0,44.9445828,28.8518226,JURILOVCA,19.9,MARE,MASINI,
3155.0,Tulcea,comuna,Sfântu Gheorghe,2,639.0,44.8965071,29.5929047,SFANTU GHEORGHE (DELTA),1.2,MARE,MASINI,
2330.0,Tulcea,comuna,Slava Cercheză,85,1962.0,44.9012554,28.557107,CORUGEA,25.3,MARE,MASINI,
3067.0,Tulcea,comuna,Smârdan,6,960.0,45.2846195,28.0059929,BRAILA,4.5,MARE,MASINI,
719.0,Tulcea,comuna,Somova,31,4878.0,45.1920384,28.658676,TULCEA,10.8,MARE,MASINI,
2906.0,Tulcea,comuna,Stejaru,193,1242.0,44.7700754,28.5456269,CORUGEA,16.9,MARE,MASINI,
1434.0,Tulcea,oraș,Sulina,2,3118.0,45.15541425,29.6527288832224,SULINA,5.9,MARE,MASINI,
978.0,Tulcea,comuna,Topolog,201,3958.0,44.874463,28.3742571,CORUGEA,15.8,MARE,MASINI,
29.0,Tulcea,municipiul,Tulcea,18,65624.0,45.17896675,28.7861671994868,TULCEA,0.9,MARE,MASINI,
1636.0,Tulcea,comuna,Turcoaia,13,2822.0,45.1160972,28.1908357,BRAILA,25.5,MARE,MASINI,
2335.0,Tulcea,comuna,Văcăreni,23,1956.0,45.3256506,28.1949727,BRAILA,20.0,MARE,MASINI,
1596.0,Tulcea,comuna,Valea Nucarilor,15,2892.0,45.0439166,28.9373609,MAHMUDIA,12.7,MARE,MASINI,
2873.0,Tulcea,comuna,Valea Teilor,170,1289.0,45.1120107,28.4878281,TULCEA,24.9,MARE,MASINI,
1069.0,Vâlcea,comuna,Alunu,352,3733.0,45.021874,23.8236064,POLOVRAGI,17.6,,MASINI,
2695.0,Vâlcea,comuna,Amărăști,221,1530.0,44.7702979,24.1502717,DRAGASANI,14.7,,MASINI,
333.0,Vâlcea,oraș,Băbeni,209,7570.0,44.9753376,24.234565,RAMNICU VALCEA,17.7,,MASINI,
2122.0,Vâlcea,oraș,Băile Govora,312,2158.0,45.079229,24.1840221,RAMNICU VALCEA,14.6,,MASINI,
1064.0,Vâlcea,oraș,Băile Olănești,440,3750.0,45.2050901,24.2419916,RAMNICU VALCEA,14.8,,MASINI,DRUMETII
883.0,Vâlcea,oraș,Bălcești,202,4235.0,44.6170199,23.9389534,DRAGASANI,26.0,,MASINI,DRUMETII
1624.0,Vâlcea,comuna,Bărbătești,489,2853.0,45.1676713,24.1163419,HOREZU 1550,10.5,,MASINI,
1908.0,Vâlcea,comuna,Berislăvești,406,2418.0,45.2506401,24.4167048,RAMNICU VALCEA,16.7,,MASINI,
3064.0,Vâlcea,comuna,Boișoara,578,967.0,45.4423183,24.3836649,BOITA,23.4,MUNTE,MASINI,
886.0,Vâlcea,oraș,Brebești,342,4231.0,45.003,23.5244,RAMNICU VALCEA,9.2,,MASINI,
528.0,Vâlcea,oraș,Brezoi,335,5696.0,45.3432742,24.2442404,VOINEASA,27.3,,MASINI,
405.0,Vâlcea,comuna,Budești,236,6652.0,45.0648653,24.3874477,RAMNICU VALCEA,4.7,,MASINI,
600.0,Vâlcea,comuna,Bujoreni,306,5305.0,45.1418063,24.3600438,RAMNICU VALCEA,4.2,,MASINI,
1887.0,Vâlcea,comuna,Bunești,314,2438.0,45.1179279,24.1871974,RAMNICU VALCEA,14.2,,MASINI,
1853.0,Vâlcea,comuna,Câineni,923,2484.0,45.51541775,24.3027580095197,BOITA,13.6,MUNTE,MASINI,
346.0,Vâlcea,oraș,Călimănești,282,7348.0,45.2401542,24.3412638,RAMNICU VALCEA,15.2,,MASINI,DRUMETII
1306.0,Vâlcea,comuna,Cernișoara,411,3298.0,45.0443618,23.9632346,HOREZU 1550,11.7,,MASINI,
1869.0,Vâlcea,comuna,Copăceni,328,2468.0,45.3938589,24.3145453,BOITA,27.0,,MASINI,
1689.0,Vâlcea,comuna,Costești,467,2738.0,45.1606545,24.0663229,HOREZU 1550,6.5,,MASINI,
2348.0,Vâlcea,comuna,Crețeni,187,1934.0,44.6970158,24.1828388,DRAGASANI,7.2,,MASINI,
1543.0,Vâlcea,comuna,Dăești,295,2966.0,45.2006603,24.3867154,RAMNICU VALCEA,10.8,,MASINI,
2561.0,Vâlcea,comuna,Dănicei,411,1667.0,44.91051785,24.433896672326,RAMNICU VALCEA,22.2,,MASINI,
2548.0,Vâlcea,comuna,Diculești,193,1684.0,44.5935064,23.9896805,DRAGASANI,22.9,,MASINI,
123.0,Vâlcea,municipiul,Drăgășani,162,15617.0,44.6592011,24.2643412,DRAGASANI,0.6,,MASINI,
2520.0,Vâlcea,comuna,Drăgoești,178,1724.0,44.8189777,24.2945233,DRAGASANI,17.4,,MASINI,
1336.0,Vâlcea,comuna,Fârtățești,262,3262.0,44.776472,23.9899509,TARGU LOGRESTI,24.5,,MASINI,
2918.0,Vâlcea,comuna,Făurești,223,1224.0,44.7406745,23.8761663,TARGU LOGRESTI,19.7,,MASINI,
689.0,Vâlcea,comuna,Frâncești,233,4989.0,44.9996986,24.1903586,RAMNICU VALCEA,18.1,,MASINI,
1327.0,Vâlcea,comuna,Galicea,216,3268.0,44.9269029,24.2753079,RAMNICU VALCEA,21.0,,MASINI,
2835.0,Vâlcea,comuna,Ghioroiu,236,1344.0,44.6889508,23.8380014,TARGU LOGRESTI,22.7,,MASINI,
2707.0,Vâlcea,comuna,Glăvile,253,1514.0,44.8237697,24.1363816,DRAGASANI,20.3,,MASINI,
1802.0,Vâlcea,comuna,Golești,387,2549.0,45.1100499,24.4702428476614,DEDULESTI-MORARESTI,6.6,,MASINI,
1969.0,Vâlcea,comuna,Grădiștea,270,2332.0,44.8739281,23.8236146,TARGU LOGRESTI,9.0,,MASINI,
2954.0,Vâlcea,comuna,Gușoeni,208,1161.0,44.7154931,24.1213349,DRAGASANI,12.4,,MASINI,
428.0,Vâlcea,oraș,Horezu,463,6467.0,45.1469851,23.9877807,HOREZU 1550,0.3,,MASINI,
1060.0,Vâlcea,comuna,Ionești,182,3762.0,44.8671159,24.2333093,DRAGASANI,22.6,,MASINI,
2930.0,Vâlcea,comuna,Lăcusteni,206,1196.0,44.6903891,23.8985268,TARGU LOGRESTI,25.1,,MASINI,
2659.0,Vâlcea,comuna,Lădești,274,1563.0,44.8840953,24.0459241,TARGU LOGRESTI,26.5,,MASINI,DRUMETII
2117.0,Vâlcea,comuna,Laloșu,177,2164.0,44.548287,24.0282427,DRAGASANI,22.5,,MASINI,
2415.0,Vâlcea,comuna,Lăpușata,370,1859.0,44.91277115,24.0050355352655,TARGU LOGRESTI,23.7,,MASINI,
2283.0,Vâlcea,comuna,Livezi,254,2014.0,44.8421183,23.8267988,TARGU LOGRESTI,9.8,,MASINI,
1404.0,Vâlcea,comuna,Lungești,170,3149.0,44.5745121,24.1936283,DRAGASANI,11.3,,MASINI,
2679.0,Vâlcea,comuna,Măciuca,287,1545.0,44.752621,24.0477955523141,DRAGASANI,19.5,,MASINI,
2929.0,Vâlcea,comuna,Mădulari,305,1197.0,44.6833015,24.0929619,DRAGASANI,13.4,,MASINI,
2587.0,Vâlcea,comuna,Malaia,485,1639.0,45.3519532,24.0440494,VOINEASA,15.5,,MASINI,DRUMETII
2529.0,Vâlcea,comuna,Măldărești,267,1715.0,44.77125,24.027714,DRAGASANI,21.9,,MASINI,
1590.0,Vâlcea,comuna,Mateești,421,2898.0,45.0697753,23.8509901,POLOVRAGI,12.8,,MASINI,
389.0,Vâlcea,comuna,Mihăești,237,6799.0,45.018838,24.2426495,RAMNICU VALCEA,13.6,,MASINI,
2996.0,Vâlcea,comuna,Milcoiu,373,1083.0,45.042859,24.4682546,DEDULESTI-MORARESTI,9.5,,MASINI,
3119.0,Vâlcea,comuna,Mitrofani,210,800.0,44.7325486,24.2087893,DRAGASANI,8.6,,MASINI,
2231.0,Vâlcea,comuna,Muereasca,348,2063.0,45.1915391,24.3078528,RAMNICU VALCEA,10.7,,MASINI,
1340.0,Vâlcea,comuna,Nicolae Bălcescu,271,3253.0,44.9837815,24.4170495048633,RAMNICU VALCEA,14.0,,MASINI,
1422.0,Vâlcea,oraș,Ocnele Mari,266,3134.0,45.0884608,24.2966578,RAMNICU VALCEA,5.8,,MASINI,
1842.0,Vâlcea,comuna,Olanu,202,2501.0,44.8672138,24.2904767,DRAGASANI,22.7,,MASINI,
1792.0,Vâlcea,comuna,Orlești,189,2562.0,44.7956704,24.229881,DRAGASANI,14.8,,MASINI,
2018.0,Vâlcea,comuna,Oteșani,365,2275.0,45.0787903,24.0281534,HOREZU 1550,8.5,,MASINI,
1958.0,Vâlcea,comuna,Păușești,310,2349.0,45.0761618,24.1326944,HOREZU 1550,14.1,,MASINI,
999.0,Vâlcea,comuna,Păușești-Măglași,336,3929.0,45.1364864,24.2476624,RAMNICU VALCEA,10.0,,MASINI,
2429.0,Vâlcea,comuna,Perișani,627,1844.0,45.3747786,24.4112846,CURTEA DE ARGES,25.8,MUNTE,MASINI,DRUMETII
2852.0,Vâlcea,comuna,Pesceana,303,1317.0,44.8823868,24.1380351,DRAGASANI,26.1,,MASINI,
1739.0,Vâlcea,comuna,Pietrari,328,2647.0,45.125122,24.2657361,RAMNICU VALCEA,8.2,,MASINI,
1622.0,Vâlcea,comuna,Popești,316,2857.0,45.0948303,24.4757751,DEDULESTI-MORARESTI,6.2,,MASINI,
1322.0,Vâlcea,comuna,Prundeni,161,3277.0,44.7371988,24.2502222,DRAGASANI,8.1,,MASINI,
2547.0,Vâlcea,comuna,Racovița,259,1684.0,45.0790017,24.3975189,RAMNICU VALCEA,3.8,,MASINI,
19.0,Vâlcea,municipiul,Râmnicu Vâlcea,242,93151.0,45.1031731,24.3647209,RAMNICU VALCEA,0.2,,MASINI,DRUMETII
2343.0,Vâlcea,comuna,Roești,290,1942.0,44.9134464,24.0688649,HOREZU 1550,27.0,,MASINI,
2043.0,Vâlcea,comuna,Roșiile,296,2247.0,44.876509,23.9227494,TARGU LOGRESTI,16.8,,MASINI,
3103.0,Vâlcea,comuna,Runcu,502,860.0,45.1753388,24.4434122,RAMNICU VALCEA,9.9,MUNTE,MASINI,
2349.0,Vâlcea,comuna,Sălătrucel,327,1932.0,45.2487855,24.3881952,RAMNICU VALCEA,16.1,,MASINI,
2523.0,Vâlcea,comuna,Scundu,238,1723.0,44.8390755,24.1887467,DRAGASANI,20.2,,MASINI,
2105.0,Vâlcea,comuna,Sinești,300,2181.0,44.9369454,23.8417036,TARGU LOGRESTI,12.7,,MASINI,
2185.0,Vâlcea,comuna,Șirineasa,238,2099.0,44.9427366,24.1810719,RAMNICU VALCEA,23.2,,MASINI,
1257.0,Vâlcea,comuna,Slătioara,455,3366.0,45.1194044,23.8946702,HOREZU 1550,7.8,,MASINI,
3053.0,Vâlcea,comuna,Stănești,260,989.0,44.8997419,24.3399561,RAMNICU VALCEA,22.9,,MASINI,
1444.0,Vâlcea,comuna,Ștefănești,169,3106.0,44.6095174,24.2367609,DRAGASANI,6.4,,MASINI,
1375.0,Vâlcea,comuna,Stoenești,314,3203.0,45.1220945,24.1640958,HOREZU 1550,14.3,,MASINI,
1277.0,Vâlcea,comuna,Stoilești,301,3341.0,44.8880092,24.3431323,RAMNICU VALCEA,24.2,,MASINI,
1967.0,Vâlcea,comuna,Stroești,429,2336.0,45.0856153,23.9111056,HOREZU 1550,9.1,,MASINI,
1538.0,Vâlcea,comuna,Șușani,198,2979.0,44.6081035,24.0969312,DRAGASANI,14.4,,MASINI,
2551.0,Vâlcea,comuna,Sutești,175,1683.0,44.6730168,24.2032258,DRAGASANI,4.7,,MASINI,
2079.0,Vâlcea,comuna,Tetoiu,253,2206.0,44.7542414,23.9211306,TARGU LOGRESTI,21.2,,MASINI,
3153.0,Vâlcea,comuna,Titești,561,646.0,45.4186581,24.3900571,BOITA,26.0,MUNTE,MASINI,
1292.0,Vâlcea,comuna,Tomșani,406,3321.0,45.124566,24.046965,HOREZU 1550,5.5,,MASINI,
1125.0,Vâlcea,comuna,Vaideeni,555,3634.0,45.1707556,23.9299228,HOREZU 1550,5.0,MUNTE,MASINI,
1946.0,Vâlcea,comuna,Valea Mare,191,2363.0,44.9378299,24.2388348,RAMNICU VALCEA,21.1,,MASINI,
1284.0,Vâlcea,comuna,Vlădești,287,3330.0,45.1203844,24.3005957,RAMNICU VALCEA,5.5,,MASINI,
2781.0,Vâlcea,comuna,Voicești,137,1416.0,44.6059327,24.2903574,DRAGASANI,6.9,,MASINI,
2919.0,Vâlcea,comuna,Voineasa,583,1224.0,45.4180237,23.9603041,VOINEASA,6.4,MUNTE,MASINI,DRUMETII
2347.0,Vâlcea,comuna,Zătreni,236,1934.0,44.7620015,23.856976,TARGU LOGRESTI,16.9,,MASINI,
1971.0,Vaslui,comuna,Albești,191,2330.0,46.6961258,27.5528519,VASLUI,11.9,,MASINI,
2841.0,Vaslui,comuna,Alexandru Vlahuță,128,1333.0,46.4261434,27.6396762,BARLAD,17.7,,MASINI,
2780.0,Vaslui,comuna,Arsura,207,1416.0,46.8128576,28.0268774,VASLUI,26.6,,MASINI,
1703.0,Vaslui,comuna,Băcani,89,2716.0,46.3216603,27.679219,BARLAD,7.7,,MASINI,
864.0,Vaslui,comuna,Băcești,150,4293.0,46.8246777,27.2473565,NEGRESTI (VASLUI),16.0,,MASINI,
2639.0,Vaslui,comuna,Bălteni,103,1585.0,46.6749392,27.6239884,VASLUI,8.0,,MASINI,
684.0,Vaslui,comuna,Banca,141,4991.0,46.3005927,27.8131473,BARLAD,15.5,,MASINI,
39.0,Vaslui,municipiul,Bârlad,70,52475.0,46.227535,27.66897,BARLAD,6.0,,MASINI,
813.0,Vaslui,comuna,Berezeni,24,4487.0,46.3735151,28.1521189,BARLAD,42.8,,MASINI,
2944.0,Vaslui,comuna,Blăgești,93,1178.0,46.1360894,28.0146146,BARLAD,33.9,,MASINI,
2853.0,Vaslui,comuna,Bogdana,205,1313.0,46.5266756,27.6327772,VASLUI,22.3,,MASINI,
1256.0,Vaslui,comuna,Bogdănești,152,3369.0,46.4510865,27.7249048,BARLAD,22.0,,MASINI,
2869.0,Vaslui,comuna,Bogdănița,195,1292.0,46.4590383,27.6855182,BARLAD,21.9,,MASINI,
2509.0,Vaslui,comuna,Boțești,212,1736.0,46.7958915,27.8887043,VASLUI,16.3,,MASINI,
2198.0,Vaslui,comuna,Bunești-Averești,155,2088.0,46.8100134382794,27.9615382388599,VASLUI,15.3,,MASINI,
2655.0,Vaslui,comuna,Ciocani,92,1573.0,46.2604365,27.5599449,BARLAD,4.4,,MASINI,
1004.0,Vaslui,comuna,Codăești,128,3912.0,46.8712705,27.7691355,VASLUI,17.4,,MASINI,
2631.0,Vaslui,comuna,Coroiești,201,1593.0,46.2475687,27.4792964,BARLAD,10.8,,MASINI,
1856.0,Vaslui,comuna,Costești,142,2477.0,46.4977028,27.764495,VASLUI,25.3,,MASINI,
2434.0,Vaslui,comuna,Cozmești,135,1840.0,46.733754,27.501644,NEGRESTI (VASLUI),12.0,,MASINI,
2605.0,Vaslui,comuna,Crețești,167,1620.0,46.6318648,27.9615453,VASLUI,22.0,,MASINI,
2522.0,Vaslui,comuna,Dănești,208,1723.0,46.8475195,27.6731091,VASLUI,14.3,,MASINI,
2436.0,Vaslui,comuna,Deleni,250,1837.0,46.5431357,27.7439287,VASLUI,20.0,,MASINI,
2414.0,Vaslui,comuna,Delești,127,1861.0,46.7120203,27.552014,VASLUI,11.6,,MASINI,
2088.0,Vaslui,comuna,Dimitrie Cantemir,152,2198.0,46.52593815,28.0721103130663,VASLUI,35.5,,MASINI,
2680.0,Vaslui,comuna,Dodești,155,1544.0,46.3521631,27.8939854,BARLAD,23.3,,MASINI,
842.0,Vaslui,comuna,Dragomirești,217,4389.0,46.6329606,27.3594454,NEGRESTI (VASLUI),23.9,,MASINI,
980.0,Vaslui,comuna,Drânceni,38,3956.0,46.8013368,28.1316572,VASLUI,33.8,,MASINI,
1290.0,Vaslui,comuna,Duda-Epureni,80,3324.0,46.73112895,28.0981244360814,VASLUI,30.1,,MASINI,
1547.0,Vaslui,comuna,Dumești,169,2963.0,46.8469139,27.2961823,NEGRESTI (VASLUI),12.3,,MASINI,
1805.0,Vaslui,comuna,Epureni,124,2542.0,46.7061693,28.0403474,VASLUI,25.7,,MASINI,
1070.0,Vaslui,comuna,Fălciu,26,3731.0,46.2949302,28.1428376,BARLAD,40.5,,MASINI,
2405.0,Vaslui,comuna,Ferești,168,1871.0,46.781792,27.7009251,VASLUI,6.8,,MASINI,
2589.0,Vaslui,comuna,Fruntișeni,136,1636.0,46.2063435,27.769041,BARLAD,13.6,,MASINI,
2432.0,Vaslui,comuna,Găgești,45,1843.0,46.3312433,27.9732077,BARLAD,28.3,,MASINI,
2081.0,Vaslui,comuna,Gârceni,223,2204.0,46.755272,27.3065466,NEGRESTI (VASLUI),14.6,,MASINI,
2225.0,Vaslui,comuna,Gherghești,178,2066.0,46.489259,27.5356813,BARLAD,25.4,,MASINI,
1314.0,Vaslui,comuna,Grivița,104,3288.0,46.1614107,27.6625747,BARLAD,12.3,,MASINI,
2054.0,Vaslui,comuna,Hoceni,130,2237.0,46.5396577,28.0074587,VASLUI,30.7,,MASINI,
76.0,Vaslui,municipiul,Huși,83,25045.0,46.6791413,28.0655269306764,VASLUI,28.0,,MASINI,
1124.0,Vaslui,comuna,Iana,122,3635.0,46.3801243,27.5546058,BARLAD,13.4,,MASINI,
2851.0,Vaslui,comuna,Ibănești,142,1317.0,46.3948216,27.6254751,BARLAD,14.1,,MASINI,
1026.0,Vaslui,comuna,Ivănești,73,3857.0,46.5628779,28.1177742,VASLUI,36.2,,MASINI,
1894.0,Vaslui,comuna,Ivești,74,2433.0,46.1924508,27.5379354,BARLAD,10.3,,MASINI,
1540.0,Vaslui,comuna,Laza,169,2975.0,46.6456637,27.5976131,VASLUI,11.7,,MASINI,
961.0,Vaslui,comuna,Lipovăț,141,4024.0,46.5653887,27.7144588,VASLUI,17.3,,MASINI,
1357.0,Vaslui,comuna,Lunca Banului,39,3232.0,46.5965489,28.1708602,VASLUI,38.2,,MASINI,
2455.0,Vaslui,comuna,Mălușteni,228,1802.0,46.1806914,27.919258,BARLAD,25.2,,MASINI,
2131.0,Vaslui,comuna,Miclești,156,2143.0,46.3249736,27.8989957,BARLAD,22.6,,MASINI,
944.0,Vaslui,comuna,Muntenii De Jos,101,4090.0,46.606879,27.7684222,VASLUI,13.6,,MASINI,
1610.0,Vaslui,comuna,Muntenii De Sus,133,2866.0,46.6896757,27.7776316,VASLUI,6.6,,MASINI,
380.0,Vaslui,oraș,Murgeni,31,6853.0,46.203774,28.0233526,BARLAD,32.1,,MASINI,
336.0,Vaslui,oraș,Negrești,146,7530.0,46.8347137,27.4590795,NEGRESTI (VASLUI),0.3,,MASINI,
2176.0,Vaslui,comuna,Oltenești,139,2108.0,46.5838597,27.9024047,VASLUI,21.5,,MASINI,
1607.0,Vaslui,comuna,Oșești,202,2870.0,46.7589876,27.4846808,NEGRESTI (VASLUI),8.9,,MASINI,
1217.0,Vaslui,comuna,Pădureni,122,3436.0,46.6219225,28.0819803,VASLUI,30.9,,MASINI,
1148.0,Vaslui,comuna,Perieni,286,3580.0,46.3044359,27.6099538,BARLAD,4.1,,MASINI,
2651.0,Vaslui,comuna,Pochidia,124,1575.0,46.043179,27.5874634,TECUCI,24.7,,MASINI,
1518.0,Vaslui,comuna,Pogana,122,3007.0,46.3155448,27.5727934,BARLAD,6.3,,MASINI,
2770.0,Vaslui,comuna,Pogonești,80,1430.0,46.1522938,27.532255,BARLAD,14.4,,MASINI,
1864.0,Vaslui,comuna,Poienești,244,2472.0,46.6088245,27.5395034,VASLUI,17.7,,MASINI,
928.0,Vaslui,comuna,Puiești,161,4121.0,46.4227004,27.4851647,BARLAD,20.0,,MASINI,
1628.0,Vaslui,comuna,Pungești,188,2840.0,46.7086053,27.3379604,NEGRESTI (VASLUI),16.9,,MASINI,
1186.0,Vaslui,comuna,Pușcași,140,3501.0,46.6215374,27.6450332,VASLUI,11.9,,MASINI,
2658.0,Vaslui,comuna,Rafaila,322,1563.0,46.800638,27.3623606,NEGRESTI (VASLUI),8.3,,MASINI,
1453.0,Vaslui,comuna,Rebricea,136,3100.0,46.8659696,27.560144,NEGRESTI (VASLUI),8.5,,MASINI,
1698.0,Vaslui,comuna,Roșiești,133,2726.0,46.4396162,27.9024172,BARLAD,29.1,,MASINI,
1437.0,Vaslui,comuna,Solești,112,3114.0,46.7654596,27.7872784,VASLUI,8.0,,MASINI,
679.0,Vaslui,comuna,Stănilești,24,5006.0,46.6208643,28.1735594,VASLUI,37.5,,MASINI,
1527.0,Vaslui,comuna,Ștefan Cel Mare,121,2999.0,46.7175296,27.631075,VASLUI,5.6,,MASINI,
2226.0,Vaslui,comuna,Șuletea,135,2066.0,46.2886914,27.9133349,BARLAD,22.9,,MASINI,
1682.0,Vaslui,comuna,Tăcuta,184,2748.0,46.9200186,27.6879318,NEGRESTI (VASLUI),19.8,,MASINI,
2519.0,Vaslui,comuna,Tanacu,196,1724.0,46.6787941,27.8190674,VASLUI,10.0,,MASINI,
2358.0,Vaslui,comuna,Tătărăni,160,1925.0,46.6942209,27.9644254,VASLUI,20.1,,MASINI,
1551.0,Vaslui,comuna,Todirești,148,2958.0,46.8424243,27.3760681,NEGRESTI (VASLUI),6.2,,MASINI,
1554.0,Vaslui,comuna,Tutova,58,2952.0,46.1201276,27.5612115,BARLAD,17.0,,MASINI,
988.0,Vaslui,comuna,Văleni,152,3945.0,46.7439919,27.7634481,VASLUI,5.2,,MASINI,
32.0,Vaslui,municipiul,Vaslui,121,63035.0,46.639394,27.7309515,VASLUI,9.3,,MASINI,
1747.0,Vaslui,comuna,Vetrișoaia,24,2638.0,46.4291215,28.2096737,BARLAD,48.9,,MASINI,
2689.0,Vaslui,comuna,Viișoara,157,1535.0,46.3794595,27.8963987,BARLAD,24.8,,MASINI,
